ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"532010","Aircraft pilots & flight engineers",2018,"2018","true","true",19653,3441.5954718763815,145789.84811479165,19215.586095527713,4.205759903309309,1046,"aircraft-pilots-flight-engineers","Engineering","14"
"113121","Human resources managers",2019,"2019","true","true",12586,2754.2292648457437,145774.01271253775,24604.547779019897,1.1159759654786516,655,"human-resources-managers","Engineering","14"
"112030","Public relations and fundraising managers",2018,"2018","true","true",856,718.3074356143559,145620.67990654206,82639.6388524413,0.49995496864994976,48,"public-relations-and-fundraising-managers","Engineering","14"
"113121","Human resources managers",2020,"2020","true","true",11056,2581.4134976175046,145527.1599131693,26751.20892893603,1.0203125481135535,553,"human-resources-managers","Engineering","14"
"113021","Computer & information systems managers",2017,"2017","true","true",63662,6193.247055048045,145518.51512676323,9121.621932071099,3.9670610511658784,3251,"computer-information-systems-managers","Engineering","14"
"411012","Firstline supervisors of nonretail sales workers",2017,"2017","true","true",33551,4496.52119633296,145112.53476796517,17122.065434272787,1.075086490888344,1709,"firstline-supervisors-of-nonretail-sales-workers","Engineering","14"
"4330XX","Other financial clerks",2020,"2020","true","true",2592,1249.9379671479599,144474.59915123458,56329.493663368274,0.6051958699364254,111,"other-financial-clerks","Engineering","14"
"1721XX","Petroleum, mining & geological engineers, including mining safety engineers",2014,"2014","true","true",23212,3740.193313544521,144395.934688954,16234.701792925624,24.0366132038681,1083,"petroleum-mining-geological-engineers-including-mining-safety-engineers","Engineering","14"
"119121","Natural sciences managers",2019,"2019","true","true",1905,1071.567278556438,143834.18162729658,63888.23654862021,3.121186644145875,95,"natural-sciences-managers","Engineering","14"
"292081","Opticians, dispensing",2018,"2018","true","true",298,423.8209742343558,143764.27181208055,266036.8372848696,0.1691457084325108,14,"opticians-dispensing","Engineering","14"
"112031","Public relations & fundraising managers",2017,"2017","true","true",831,707.740439237563,143636.5174488568,82534.48550733192,0.5172987448022526,41,"public-relations-fundraising-managers","Engineering","14"
"291041","Optometrists",2020,"2020","true","true",732,664.2464267188896,143562.456284153,118664.98443635451,0.643700027131177,41,"optometrists","Engineering","14"
"291071","Physician assistants",2019,"2019","true","true",1971,1089.9715653963578,143268.84069000508,61674.77294584927,0.5838173779040988,89,"physician-assistants","Engineering","14"
"413091","Sales representatives of services, except advertising, insurance, financial services, and travel",2018,"2018","true","true",18372,3327.5571800368916,143015.82467885912,22044.2890796358,1.0084040225395783,920,"sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel","Engineering","14"
"292032","Diagnostic medical sonographers",2019,"2019","true","true",1092,811.3055928105313,142255.95695970696,120314.31529868885,0.4701405105110937,50,"diagnostic-medical-sonographers","Engineering","14"
"4330XX","Other financial clerks",2018,"2018","true","true",2059,1114.0376172498966,141897.29917435648,61281.77492606445,0.5164830794060296,98,"other-financial-clerks","Engineering","14"
"113121","Human resources managers",2018,"2018","true","true",13613,2864.3846767792006,141857.74715345626,21993.680391208174,1.1734162472296183,718,"human-resources-managers","Engineering","14"
"119XXX","Miscellaneous managers",2016,"2016","true","true",313843,13738.725409559982,141734.07777455606,4368.60047566489,3.1540647758823583,15891,"miscellaneous-managers","Engineering","14"
"411012","Firstline supervisors of nonretail sales workers",2016,"2016","true","true",31893,4384.027353359823,141467.11629511177,17013.250378795103,1.082210938389551,1609,"firstline-supervisors-of-nonretail-sales-workers","Engineering","14"
"519030","Cutting workers",2016,"2016","true","true",103,249.16854268964767,141302.9223300971,360670.00360719924,0.05506215553728571,5,"cutting-workers","Engineering","14"
"4750YY","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining",2020,"2020","true","true",506,552.2672320741946,140920.57114624506,137732.59539383557,0.5249452861971604,25,"derrick-rotary-drill-service-unit-operators-roustabouts-oil-gas-mining","Engineering","14"
"113021","Computer & information systems managers",2016,"2016","true","true",60357,6030.391123180409,140754.63242043176,8986.106584469331,3.9777323247387244,3087,"computer-information-systems-managers","Engineering","14"
"131082","Project management specialists",2018,"2018","true","true",60679,6046.489334906746,140749.80454522982,9881.953489893685,3.459395881174625,3174,"project-management-specialists","Engineering","14"
"292035","Magnetic resonance imaging technologists",2018,"2018","true","true",359,465.1804415364097,140282.77158774374,130829.96065159749,0.37805798978023875,20,"magnetic-resonance-imaging-technologists","Engineering","14"
"532010","Aircraft pilots & flight engineers",2017,"2017","true","true",17998,3293.514706462657,139767.31509056562,18190.46025710237,4.143130078028359,945,"aircraft-pilots-flight-engineers","Engineering","14"
"113111","Compensation & benefits managers",2014,"2014","true","true",168,318.22121662634083,139753.35714285713,123283.33193690758,0.4072481388167736,12,"compensation-benefits-managers","Engineering","14"
"119070","Entertainment and recreation managers",2019,"2019","true","true",2720,1280.4281261879314,139160.34852941177,48503.64744914494,1.4959265378953,137,"entertainment-and-recreation-managers","Engineering","14"
"152011","Actuaries",2016,"2016","true","true",1013,781.4081185936162,138829.34254689043,80961.83143829173,1.391147436438616,52,"actuaries","Engineering","14"
"152011","Actuaries",2015,"2015","true","true",993,773.6558730061504,138443.71299093656,88773.8897088213,1.4310183890715515,46,"actuaries","Engineering","14"
"413099","Sales representatives, services, all other",2017,"2017","true","true",17313,3230.239221011028,138430.53497371916,22440.589418783777,0.9913269511284593,856,"sales-representatives-services-all-other","Engineering","14"
"419031","Sales engineers",2020,"2020","true","true",14952,3001.943387356439,138162.31119582665,20230.271712270416,11.47775800101426,801,"sales-engineers","Engineering","14"
"292035","Magnetic resonance imaging technologists",2019,"2019","true","true",756,675.0478263384346,137903.96296296295,117357.0036979934,0.710938965315251,30,"magnetic-resonance-imaging-technologists","Engineering","14"
"119XXX","Miscellaneous managers",2015,"2015","true","true",294471,13308.651651288938,137774.78729654194,4333.70703679777,3.2027296810277526,14831,"miscellaneous-managers","Engineering","14"
"131161","Market research analysts & marketing specialists",2020,"2020","true","true",15295,3036.177039783058,137553.68963713633,21588.199821853737,1.5312008820583995,752,"market-research-analysts-marketing-specialists","Engineering","14"
"119070","Entertainment and recreation managers",2020,"2020","true","true",2267,1168.9533977253643,137547.62637847377,52875.1623037226,1.3413026288076733,108,"entertainment-and-recreation-managers","Engineering","14"
"432099","Communications equipment operators, all other",2014,"2014","true","true",196,343.71816296997196,137432.44897959183,250218.08030169155,0.6030154015161147,6,"communications-equipment-operators-all-other","Engineering","14"
"112011","Advertising & promotions managers",2020,"2020","true","true",1050,795.5507142201341,137361.24666666667,57170.95155691047,0.6608399757355812,42,"advertising-promotions-managers","Engineering","14"
"113051","Industrial production managers",2020,"2020","true","true",29220,4196.353387920462,137236.43155373033,12434.348272566822,3.790033513829959,1411,"industrial-production-managers","Engineering","14"
"119121","Natural sciences managers",2018,"2018","true","true",1825,1048.8260521905088,137066.06684931507,52149.196599960625,3.0686761852214746,95,"natural-sciences-managers","Engineering","14"
"113121","Human resources managers",2015,"2015","true","true",10299,2491.472782591506,136844.9863093504,23471.11061335003,1.0702132393952506,557,"human-resources-managers","Engineering","14"
"112030","Public relations and fundraising managers",2019,"2019","true","true",1149,832.210289364696,136709.35509138383,83095.50043103304,0.5767074813636591,60,"public-relations-and-fundraising-managers","Engineering","14"
"291131","Veterinarians",2019,"2019","true","true",1134,826.7603036360066,136518.8677248677,88147.75480932133,0.5061691391645866,65,"veterinarians","Engineering","14"
"411012","Firstline supervisors of nonretail sales workers",2015,"2015","true","true",30818,4309.517838659705,136515.5293335064,16564.500113022346,1.085375240344345,1529,"firstline-supervisors-of-nonretail-sales-workers","Engineering","14"
"119121","Natural sciences managers",2017,"2017","true","true",2047,1110.786461879531,136361.0224719101,53114.25090789752,3.6991713295271915,103,"natural-sciences-managers","Engineering","14"
"131082","Project management specialists",2019,"2019","true","true",65659,6289.631268931516,136181.2712956335,8904.542950609439,3.565039455050741,3428,"project-management-specialists","Engineering","14"
"119XXX","Miscellaneous managers",2014,"2014","true","true",274541,12851.104588849434,135980.21983965964,4333.0527380978665,3.2507230694413205,13910,"miscellaneous-managers","Engineering","14"
"113051","Industrial production managers",2019,"2019","true","true",28614,4152.617277342336,135958.1390927518,12386.45249131622,3.9268395687052533,1444,"industrial-production-managers","Engineering","14"
"113121","Human resources managers",2016,"2016","true","true",11107,2587.3549675162812,135824.1964526875,22129.179568411844,1.0793459297453172,608,"human-resources-managers","Engineering","14"
"132061","Financial examiners",2019,"2019","true","true",395,487.94708156750414,135760.51139240505,134652.58082224758,0.8859605097325285,18,"financial-examiners","Engineering","14"
"119070","Entertainment and recreation managers",2018,"2018","true","true",3520,1456.6017632590804,135753.31051136364,39014.06908070759,1.7995566928314792,175,"entertainment-and-recreation-managers","Engineering","14"
"113121","Human resources managers",2017,"2017","true","true",12272,2719.6551197600807,135663.70990873533,21871.961125796006,1.111708382377108,660,"human-resources-managers","Engineering","14"
"132061","Financial examiners",2017,"2017","true","true",316,436.4332408139361,135310.18354430379,144481.03698382352,0.8286034982775099,15,"financial-examiners","Engineering","14"
"113021","Computer & information systems managers",2015,"2015","true","true",58012,5912.113271191978,135071.99451837552,8572.662597756103,4.001348130729079,2880,"computer-information-systems-managers","Engineering","14"
"411012","Firstline supervisors of nonretail sales workers",2014,"2014","true","true",29513,4217.299119646102,134859.1583708874,16689.53461063945,1.0722003353938832,1478,"firstline-supervisors-of-nonretail-sales-workers","Engineering","14"
"113121","Human resources managers",2014,"2014","true","true",9163,2350.0602718152904,134627.95831059697,24193.94909592416,0.9855439350722767,511,"human-resources-managers","Engineering","14"
"113131","Training & development managers",2015,"2015","true","true",1730,1021.1630670281036,134586.35953757225,57558.21070929514,1.1577271520478707,79,"training-development-managers","Engineering","14"
"413099","Sales representatives, services, all other",2016,"2016","true","true",16536,3156.9266234403976,134542.42682631835,22599.70765224091,0.9795969967313691,816,"sales-representatives-services-all-other","Engineering","14"
